epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,101.134,0.34571,0.57897,0.8808,0.79615,0.99851,0.95354,0.88804,0.33299,0.66542,0.76552,0.0003928,0.0003928,0.0003928
186,101.629,0.37482,0.60162,0.87129,0.79615,0.99851,0.95354,0.88804,0.33299,0.66542,0.76552,0.0003895,0.0003895,0.0003895
187,102.15,0.37204,0.55491,0.85917,0.79615,0.99851,0.95354,0.88804,0.33299,0.66542,0.76552,0.0003862,0.0003862,0.0003862
188,102.834,0.351,0.57545,0.86512,0.79113,1,0.95354,0.87857,0.33697,0.66405,0.76669,0.0003829,0.0003829,0.0003829
189,103.375,0.36515,0.57369,0.83736,0.79113,1,0.95354,0.87857,0.33697,0.66405,0.76669,0.0003796,0.0003796,0.0003796
190,103.944,0.36287,0.51005,0.86624,0.79113,1,0.95354,0.87857,0.33697,0.66405,0.76669,0.0003763,0.0003763,0.0003763
191,104.418,0.35827,0.5411,0.87115,0.79113,1,0.95354,0.87857,0.33697,0.66405,0.76669,0.000373,0.000373,0.000373
192,104.901,0.36766,0.57575,0.88466,0.78925,1,0.95354,0.88053,0.33669,0.64739,0.76895,0.0003697,0.0003697,0.0003697
193,105.471,0.27961,0.46612,0.81561,0.78925,1,0.95354,0.88053,0.33669,0.64739,0.76895,0.0003664,0.0003664,0.0003664
194,105.976,0.34595,0.54712,0.86019,0.78925,1,0.95354,0.88053,0.33669,0.64739,0.76895,0.0003631,0.0003631,0.0003631
195,106.503,0.33101,0.49224,0.84048,0.78925,1,0.95354,0.88053,0.33669,0.64739,0.76895,0.0003598,0.0003598,0.0003598
196,106.999,0.29237,0.50088,0.83966,0.78937,1,0.95354,0.88174,0.33561,0.61785,0.76898,0.0003565,0.0003565,0.0003565
197,107.551,0.36775,0.52725,0.88349,0.78937,1,0.95354,0.88174,0.33561,0.61785,0.76898,0.0003532,0.0003532,0.0003532
198,108.004,0.29694,0.47505,0.84227,0.78937,1,0.95354,0.88174,0.33561,0.61785,0.76898,0.0003499,0.0003499,0.0003499
199,108.467,0.36751,0.5344,0.90042,0.78937,1,0.95354,0.88174,0.33561,0.61785,0.76898,0.0003466,0.0003466,0.0003466
200,108.94,0.32183,0.50824,0.85501,0.7996,1,0.96042,0.88897,0.34277,0.60014,0.76927,0.0003433,0.0003433,0.0003433
201,109.49,0.35246,0.56883,0.88311,0.7996,1,0.96042,0.88897,0.34277,0.60014,0.76927,0.00034,0.00034,0.00034
202,110.035,0.33124,0.5198,0.86782,0.7996,1,0.96042,0.88897,0.34277,0.60014,0.76927,0.0003367,0.0003367,0.0003367
203,110.465,0.32584,0.50303,0.8374,0.7996,1,0.96042,0.88897,0.34277,0.60014,0.76927,0.0003334,0.0003334,0.0003334
204,111.048,0.35961,0.49987,0.83068,0.79312,1,0.9675,0.88647,0.35027,0.59287,0.77396,0.0003301,0.0003301,0.0003301
205,111.556,0.32753,0.4925,0.85453,0.79312,1,0.9675,0.88647,0.35027,0.59287,0.77396,0.0003268,0.0003268,0.0003268
206,112.041,0.31117,0.51117,0.83419,0.79312,1,0.9675,0.88647,0.35027,0.59287,0.77396,0.0003235,0.0003235,0.0003235
207,112.618,0.30225,0.50565,0.8266,0.79312,1,0.9675,0.88647,0.35027,0.59287,0.77396,0.0003202,0.0003202,0.0003202
208,113.123,0.32932,0.46663,0.85962,0.778,1,0.97558,0.89029,0.34913,0.59643,0.77848,0.0003169,0.0003169,0.0003169
209,113.595,0.34177,0.54724,0.90627,0.778,1,0.97558,0.89029,0.34913,0.59643,0.77848,0.0003136,0.0003136,0.0003136
210,114.102,0.3319,0.49789,0.8424,0.778,1,0.97558,0.89029,0.34913,0.59643,0.77848,0.0003103,0.0003103,0.0003103
211,114.586,0.32899,0.533,0.8649,0.778,1,0.97558,0.89029,0.34913,0.59643,0.77848,0.000307,0.000307,0.000307
212,115.179,0.34236,0.52051,0.85751,0.79274,1,0.99119,0.90783,0.34541,0.58259,0.78041,0.0003037,0.0003037,0.0003037
213,115.629,0.32421,0.48445,0.85336,0.79274,1,0.99119,0.90783,0.34541,0.58259,0.78041,0.0003004,0.0003004,0.0003004
214,116.154,0.33904,0.50517,0.84996,0.79274,1,0.99119,0.90783,0.34541,0.58259,0.78041,0.0002971,0.0002971,0.0002971
215,116.586,0.33447,0.51501,0.90244,0.79274,1,0.99119,0.90783,0.34541,0.58259,0.78041,0.0002938,0.0002938,0.0002938
216,117.101,0.31781,0.51808,0.84225,0.81655,0.9978,0.995,0.91206,0.34213,0.56476,0.78192,0.0002905,0.0002905,0.0002905
217,117.739,0.30981,0.55817,0.85236,0.81655,0.9978,0.995,0.91206,0.34213,0.56476,0.78192,0.0002872,0.0002872,0.0002872
218,118.227,0.3289,0.52256,0.85258,0.81655,0.9978,0.995,0.91206,0.34213,0.56476,0.78192,0.0002839,0.0002839,0.0002839
219,118.685,0.31281,0.49491,0.83901,0.81655,0.9978,0.995,0.91206,0.34213,0.56476,0.78192,0.0002806,0.0002806,0.0002806
220,119.291,0.29487,0.48037,0.8503,0.83082,0.9938,0.995,0.90579,0.34189,0.54854,0.78139,0.0002773,0.0002773,0.0002773
221,119.782,0.27523,0.44033,0.80859,0.83082,0.9938,0.995,0.90579,0.34189,0.54854,0.78139,0.000274,0.000274,0.000274
222,120.248,0.32325,0.48765,0.83603,0.83082,0.9938,0.995,0.90579,0.34189,0.54854,0.78139,0.0002707,0.0002707,0.0002707
223,120.817,0.33374,0.50499,0.84397,0.83082,0.9938,0.995,0.90579,0.34189,0.54854,0.78139,0.0002674,0.0002674,0.0002674
224,121.354,0.30628,0.47778,0.82586,0.83957,0.99063,0.99119,0.92984,0.34546,0.5481,0.78179,0.0002641,0.0002641,0.0002641
225,121.995,0.26857,0.44756,0.82697,0.83957,0.99063,0.99119,0.92984,0.34546,0.5481,0.78179,0.0002608,0.0002608,0.0002608
226,122.546,0.30109,0.47508,0.84912,0.83957,0.99063,0.99119,0.92984,0.34546,0.5481,0.78179,0.0002575,0.0002575,0.0002575
227,123.045,0.30471,0.49249,0.83851,0.83957,0.99063,0.99119,0.92984,0.34546,0.5481,0.78179,0.0002542,0.0002542,0.0002542
228,123.584,0.37633,0.58149,0.90422,0.84816,0.98828,0.995,0.93798,0.33586,0.55259,0.7784,0.0002509,0.0002509,0.0002509
229,124.097,0.29283,0.47906,0.85275,0.84816,0.98828,0.995,0.93798,0.33586,0.55259,0.7784,0.0002476,0.0002476,0.0002476
230,124.62,0.31906,0.5238,0.83307,0.84816,0.98828,0.995,0.93798,0.33586,0.55259,0.7784,0.0002443,0.0002443,0.0002443
231,125.273,0.33741,0.51722,0.8694,0.84816,0.98828,0.995,0.93798,0.33586,0.55259,0.7784,0.000241,0.000241,0.000241
232,125.786,0.33799,0.51323,0.85094,0.85375,0.98627,0.995,0.93845,0.33031,0.55731,0.7751,0.0002377,0.0002377,0.0002377
233,126.347,0.30669,0.48205,0.82742,0.85375,0.98627,0.995,0.93845,0.33031,0.55731,0.7751,0.0002344,0.0002344,0.0002344
234,126.838,0.30266,0.49221,0.87668,0.85375,0.98627,0.995,0.93845,0.33031,0.55731,0.7751,0.0002311,0.0002311,0.0002311
235,127.42,0.32609,0.48818,0.86007,0.85375,0.98627,0.995,0.93845,0.33031,0.55731,0.7751,0.0002278,0.0002278,0.0002278
236,128.074,0.29271,0.47554,0.85728,0.85898,0.98508,0.99119,0.9306,0.31902,0.55885,0.76958,0.0002245,0.0002245,0.0002245
237,128.633,0.295,0.45954,0.84076,0.85898,0.98508,0.99119,0.9306,0.31902,0.55885,0.76958,0.0002212,0.0002212,0.0002212
238,129.114,0.32,0.48914,0.87793,0.85898,0.98508,0.99119,0.9306,0.31902,0.55885,0.76958,0.0002179,0.0002179,0.0002179
239,129.58,0.34064,0.5244,0.8513,0.85898,0.98508,0.99119,0.9306,0.31902,0.55885,0.76958,0.0002146,0.0002146,0.0002146
240,130.154,0.37226,0.51972,0.91783,0.86622,0.9844,0.98833,0.94006,0.31374,0.54665,0.7656,0.0002113,0.0002113,0.0002113
241,130.666,0.33634,0.47777,0.84873,0.86622,0.9844,0.98833,0.94006,0.31374,0.54665,0.7656,0.000208,0.000208,0.000208
242,131.133,0.28688,0.44908,0.84044,0.86622,0.9844,0.98833,0.94006,0.31374,0.54665,0.7656,0.0002047,0.0002047,0.0002047
243,131.746,0.29166,0.47325,0.85251,0.86622,0.9844,0.98833,0.94006,0.31374,0.54665,0.7656,0.0002014,0.0002014,0.0002014
244,132.391,0.31877,0.48323,0.84194,0.87262,0.98168,0.98833,0.92777,0.31247,0.54384,0.76453,0.0001981,0.0001981,0.0001981
245,133.062,0.31188,0.51332,0.84092,0.87262,0.98168,0.98833,0.92777,0.31247,0.54384,0.76453,0.0001948,0.0001948,0.0001948
246,133.592,0.2885,0.45078,0.82494,0.87262,0.98168,0.98833,0.92777,0.31247,0.54384,0.76453,0.0001915,0.0001915,0.0001915
247,134.049,0.30643,0.49326,0.87317,0.87262,0.98168,0.98833,0.92777,0.31247,0.54384,0.76453,0.0001882,0.0001882,0.0001882
248,134.664,0.27637,0.4685,0.83594,0.87288,0.98047,0.98833,0.91549,0.31626,0.54332,0.7659,0.0001849,0.0001849,0.0001849
249,135.238,0.2623,0.45772,0.84126,0.87288,0.98047,0.98833,0.91549,0.31626,0.54332,0.7659,0.0001816,0.0001816,0.0001816
250,135.749,0.32497,0.46927,0.85745,0.87288,0.98047,0.98833,0.91549,0.31626,0.54332,0.7659,0.0001783,0.0001783,0.0001783
251,136.335,0.29352,0.46932,0.82478,0.87288,0.98047,0.98833,0.91549,0.31626,0.54332,0.7659,0.000175,0.000175,0.000175
252,136.904,0.31922,0.4917,0.82773,0.87219,0.97958,0.98833,0.92168,0.3167,0.53923,0.76692,0.0001717,0.0001717,0.0001717
253,137.441,0.26829,0.4534,0.84185,0.87219,0.97958,0.98833,0.92168,0.3167,0.53923,0.76692,0.0001684,0.0001684,0.0001684
254,137.895,0.30573,0.50911,0.86066,0.87219,0.97958,0.98833,0.92168,0.3167,0.53923,0.76692,0.0001651,0.0001651,0.0001651
255,138.525,0.31762,0.46842,0.86141,0.87219,0.97958,0.98833,0.92168,0.3167,0.53923,0.76692,0.0001618,0.0001618,0.0001618
256,139.047,0.29511,0.46533,0.86036,0.8726,0.97859,0.995,0.93647,0.31522,0.54792,0.76645,0.0001585,0.0001585,0.0001585
257,139.516,0.29476,0.45961,0.85628,0.8726,0.97859,0.995,0.93647,0.31522,0.54792,0.76645,0.0001552,0.0001552,0.0001552
258,140.004,0.28536,0.46241,0.82457,0.8726,0.97859,0.995,0.93647,0.31522,0.54792,0.76645,0.0001519,0.0001519,0.0001519
259,140.538,0.33396,0.51027,0.86989,0.8726,0.97859,0.995,0.93647,0.31522,0.54792,0.76645,0.0001486,0.0001486,0.0001486
260,141.012,0.2613,0.44371,0.85414,0.86903,0.9786,0.995,0.95924,0.31726,0.54552,0.76592,0.0001453,0.0001453,0.0001453
261,141.577,0.33304,0.49045,0.84844,0.86903,0.9786,0.995,0.95924,0.31726,0.54552,0.76592,0.000142,0.000142,0.000142
262,142.043,0.29954,0.48088,0.80996,0.86903,0.9786,0.995,0.95924,0.31726,0.54552,0.76592,0.0001387,0.0001387,0.0001387
263,142.58,0.27787,0.46826,0.83637,0.86903,0.9786,0.995,0.95924,0.31726,0.54552,0.76592,0.0001354,0.0001354,0.0001354
264,143.045,0.30868,0.4605,0.82389,0.86756,0.97809,0.995,0.96238,0.31574,0.54758,0.76636,0.0001321,0.0001321,0.0001321
265,143.685,0.29686,0.44824,0.81971,0.86756,0.97809,0.995,0.96238,0.31574,0.54758,0.76636,0.0001288,0.0001288,0.0001288
266,144.172,0.30385,0.53642,0.88184,0.86756,0.97809,0.995,0.96238,0.31574,0.54758,0.76636,0.0001255,0.0001255,0.0001255
267,144.656,0.25205,0.42592,0.83824,0.86756,0.97809,0.995,0.96238,0.31574,0.54758,0.76636,0.0001222,0.0001222,0.0001222
268,145.289,0.25536,0.44909,0.81576,0.86897,0.97699,0.995,0.95772,0.31263,0.5481,0.76588,0.0001189,0.0001189,0.0001189
269,145.814,0.33974,0.50962,0.89412,0.86897,0.97699,0.995,0.95772,0.31263,0.5481,0.76588,0.0001156,0.0001156,0.0001156
270,146.364,0.27707,0.43951,0.82769,0.86897,0.97699,0.995,0.95772,0.31263,0.5481,0.76588,0.0001123,0.0001123,0.0001123
271,146.903,0.30223,0.47628,0.84112,0.86897,0.97699,0.995,0.95772,0.31263,0.5481,0.76588,0.000109,0.000109,0.000109
272,147.481,0.2808,0.47586,0.82798,0.86557,0.97729,0.995,0.95975,0.31182,0.55504,0.76646,0.0001057,0.0001057,0.0001057
273,148.008,0.27947,0.44901,0.83164,0.86557,0.97729,0.995,0.95975,0.31182,0.55504,0.76646,0.0001024,0.0001024,0.0001024
274,148.598,0.2513,0.42404,0.82957,0.86557,0.97729,0.995,0.95975,0.31182,0.55504,0.76646,9.91e-05,9.91e-05,9.91e-05
275,149.043,0.27271,0.51342,0.85682,0.86557,0.97729,0.995,0.95975,0.31182,0.55504,0.76646,9.58e-05,9.58e-05,9.58e-05
276,149.543,0.30301,0.46779,0.85402,0.8626,0.97767,0.995,0.95421,0.30838,0.55253,0.76606,9.25e-05,9.25e-05,9.25e-05
277,150.032,0.26928,0.44585,0.85525,0.8626,0.97767,0.995,0.95421,0.30838,0.55253,0.76606,8.92e-05,8.92e-05,8.92e-05
278,150.523,0.256,0.42822,0.83746,0.8626,0.97767,0.995,0.95421,0.30838,0.55253,0.76606,8.59e-05,8.59e-05,8.59e-05
279,151.028,0.28972,0.47298,0.84488,0.8626,0.97767,0.995,0.95421,0.30838,0.55253,0.76606,8.26e-05,8.26e-05,8.26e-05
280,151.609,0.28722,0.47011,0.84467,0.85447,0.97846,0.995,0.95551,0.31192,0.55271,0.76491,7.93e-05,7.93e-05,7.93e-05
281,152.046,0.27033,0.44191,0.84766,0.85447,0.97846,0.995,0.95551,0.31192,0.55271,0.76491,7.6e-05,7.6e-05,7.6e-05
282,152.506,0.3083,0.44876,0.85054,0.85447,0.97846,0.995,0.95551,0.31192,0.55271,0.76491,7.27e-05,7.27e-05,7.27e-05
283,153.061,0.27427,0.50328,0.85247,0.85447,0.97846,0.995,0.95551,0.31192,0.55271,0.76491,6.94e-05,6.94e-05,6.94e-05
284,153.581,0.24679,0.50287,0.87763,0.8549,0.97806,0.995,0.95551,0.31153,0.5491,0.763,6.61e-05,6.61e-05,6.61e-05
285,154.037,0.28867,0.44548,0.83953,0.8549,0.97806,0.995,0.95551,0.31153,0.5491,0.763,6.28e-05,6.28e-05,6.28e-05
286,154.535,0.32797,0.47129,0.85537,0.8549,0.97806,0.995,0.95551,0.31153,0.5491,0.763,5.95e-05,5.95e-05,5.95e-05
287,155.044,0.29918,0.44109,0.83664,0.8549,0.97806,0.995,0.95551,0.31153,0.5491,0.763,5.62e-05,5.62e-05,5.62e-05
288,155.557,0.25094,0.44525,0.84324,0.85432,0.97808,0.995,0.95551,0.31465,0.55444,0.76248,5.29e-05,5.29e-05,5.29e-05
289,156.013,0.30059,0.4518,0.83605,0.85432,0.97808,0.995,0.95551,0.31465,0.55444,0.76248,4.96e-05,4.96e-05,4.96e-05
290,156.481,0.26399,0.43691,0.85503,0.85432,0.97808,0.995,0.95551,0.31465,0.55444,0.76248,4.63e-05,4.63e-05,4.63e-05
291,157.503,0.22157,0.4482,0.81034,0.85432,0.97808,0.995,0.95551,0.31465,0.55444,0.76248,4.3e-05,4.3e-05,4.3e-05
292,158.205,0.20865,0.43486,0.80015,0.85913,0.97692,0.995,0.95551,0.3152,0.56262,0.76133,3.97e-05,3.97e-05,3.97e-05
293,158.765,0.20353,0.4623,0.81287,0.85913,0.97692,0.995,0.95551,0.3152,0.56262,0.76133,3.64e-05,3.64e-05,3.64e-05
294,159.429,0.2268,0.44697,0.8306,0.85913,0.97692,0.995,0.95551,0.3152,0.56262,0.76133,3.31e-05,3.31e-05,3.31e-05
295,159.899,0.21723,0.47407,0.81203,0.85913,0.97692,0.995,0.95551,0.3152,0.56262,0.76133,2.98e-05,2.98e-05,2.98e-05
296,160.392,0.22611,0.45467,0.7954,0.86992,0.97658,0.995,0.95684,0.3148,0.55694,0.76068,2.65e-05,2.65e-05,2.65e-05
297,160.857,0.22132,0.44035,0.7956,0.86992,0.97658,0.995,0.95684,0.3148,0.55694,0.76068,2.32e-05,2.32e-05,2.32e-05
298,161.383,0.19399,0.41359,0.77479,0.86992,0.97658,0.995,0.95684,0.3148,0.55694,0.76068,1.99e-05,1.99e-05,1.99e-05
299,161.844,0.18925,0.41424,0.79882,0.86992,0.97658,0.995,0.95684,0.3148,0.55694,0.76068,1.66e-05,1.66e-05,1.66e-05
300,162.337,0.20806,0.4404,0.80503,0.87442,0.97636,0.995,0.95948,0.31242,0.55631,0.76026,1.33e-05,1.33e-05,1.33e-05
