epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,115.791,0.32074,0.57472,0.88338,0.80909,0.99662,0.98714,0.89908,0.39389,0.6283,0.80753,8.92e-05,8.92e-05,8.92e-05
186,116.264,0.33199,0.56954,0.86015,0.80909,0.99662,0.98714,0.89908,0.39389,0.6283,0.80753,8.425e-05,8.425e-05,8.425e-05
187,116.798,0.33417,0.54678,0.85321,0.80909,0.99662,0.98714,0.89908,0.39389,0.6283,0.80753,7.93e-05,7.93e-05,7.93e-05
188,117.361,0.30238,0.55689,0.85722,0.80149,0.99844,0.98714,0.90297,0.39039,0.62742,0.80441,7.435e-05,7.435e-05,7.435e-05
189,117.923,0.34578,0.58084,0.84153,0.80149,0.99844,0.98714,0.90297,0.39039,0.62742,0.80441,6.94e-05,6.94e-05,6.94e-05
190,118.437,0.33684,0.51469,0.85912,0.80149,0.99844,0.98714,0.90297,0.39039,0.62742,0.80441,6.445e-05,6.445e-05,6.445e-05
191,119.448,0.25709,0.51917,0.82006,0.80149,0.99844,0.98714,0.90297,0.39039,0.62742,0.80441,5.95e-05,5.95e-05,5.95e-05
192,120.122,0.28832,0.54148,0.84994,0.80199,0.99959,0.98125,0.89929,0.38683,0.62849,0.8036,5.455e-05,5.455e-05,5.455e-05
193,120.83,0.28565,0.54281,0.85536,0.80199,0.99959,0.98125,0.89929,0.38683,0.62849,0.8036,4.96e-05,4.96e-05,4.96e-05
194,121.36,0.29245,0.54953,0.8284,0.80199,0.99959,0.98125,0.89929,0.38683,0.62849,0.8036,4.465e-05,4.465e-05,4.465e-05
195,121.898,0.22303,0.47703,0.80012,0.80199,0.99959,0.98125,0.89929,0.38683,0.62849,0.8036,3.97e-05,3.97e-05,3.97e-05
196,122.411,0.27929,0.54499,0.81378,0.80619,1,0.98125,0.90751,0.37992,0.63076,0.80164,3.475e-05,3.475e-05,3.475e-05
197,122.915,0.21836,0.47514,0.77267,0.80619,1,0.98125,0.90751,0.37992,0.63076,0.80164,2.98e-05,2.98e-05,2.98e-05
198,123.455,0.26015,0.49775,0.81049,0.80619,1,0.98125,0.90751,0.37992,0.63076,0.80164,2.485e-05,2.485e-05,2.485e-05
199,124.204,0.22888,0.53169,0.80892,0.80619,1,0.98125,0.90751,0.37992,0.63076,0.80164,1.99e-05,1.99e-05,1.99e-05
200,124.766,0.22569,0.50117,0.7875,0.81178,0.99964,0.97802,0.90427,0.37955,0.63204,0.80033,1.495e-05,1.495e-05,1.495e-05
